"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
8,2,"probe 60 deg orientation contrast",50,30,6,0.2
8,2,"probe 60 deg orientation contrast",100,30,2,0.0666666666666667
8,3,"probe 90 deg orientation contrast",-100,30,30,1
8,3,"probe 90 deg orientation contrast",-50,30,30,1
8,3,"probe 90 deg orientation contrast",0,60,35,0.583333333333333
8,3,"probe 90 deg orientation contrast",50,30,5,0.166666666666667
8,3,"probe 90 deg orientation contrast",100,30,0,0
9,0,"probe 0 deg orientation contrast (neutral)",-100,15,14,0.933333333333333
9,0,"probe 0 deg orientation contrast (neutral)",-50,15,12,0.8
9,0,"probe 0 deg orientation contrast (neutral)",0,30,18,0.6
9,0,"probe 0 deg orientation contrast (neutral)",50,15,2,0.133333333333333
9,0,"probe 0 deg orientation contrast (neutral)",100,15,1,0.0666666666666667
9,1,"probe 30 deg orientation contrast",-100,30,30,1
9,1,"probe 30 deg orientation contrast",-50,30,30,1
9,1,"probe 30 deg orientation contrast",0,60,50,0.833333333333333
9,1,"probe 30 deg orientation contrast",50,30,12,0.4
9,1,"probe 30 deg orientation contrast",100,30,4,0.133333333333333
9,2,"probe 60 deg orientation contrast",-100,30,28,0.933333333333333
9,2,"probe 60 deg orientation contrast",-50,30,29,0.966666666666667
9,2,"probe 60 deg orientation contrast",0,60,51,0.85
9,2,"probe 60 deg orientation contrast",50,30,18,0.6
